dateTime,foods-log-caloriesIn,foods-log-water,activities-calories,activities-caloriesBMR,activities-steps,activities-distance,activities-floors,activities-elevation,activities-minutesSedentary,activities-minutesLightlyActive,activities-minutesFairlyActive,activities-minutesVeryActive,sleep-startTime,sleep-timeInBed,sleep-minutesAsleep,sleep-awakeningsCount,sleep-minutesAwake,sleep-minutesToFallAsleep,sleep-minutesAfterWakeup,sleep-efficiency,body-weight,body-bmi,body-fat
2016-04-24,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-04-25,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-04-26,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-04-27,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-04-28,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-04-29,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-04-30,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-05-01,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-05-02,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-05-03,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-05-04,0,0.0,1773,1773,0,0.0,0,0,1076,0,0,0,02:16,364,364,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-05-05,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-05-06,0,0.0,1773,1773,0,0.0,0,0,1019,0,0,0,01:18,421,421,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-05-07,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-05-08,0,0.0,1773,1773,0,0.0,0,0,980,0,0,0,01:24,460,460,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-05-09,0,0.0,1773,1773,0,0.0,0,0,995,0,0,0,00:42,445,445,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-05-10,0,0.0,1773,1773,0,0.0,0,0,1025,0,0,0,01:50,415,415,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-05-11,0,0.0,1773,1773,0,0.0,0,0,989,0,0,0,01:04,451,451,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-05-12,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-05-13,0,0.0,1773,1773,0,0.0,0,0,994,0,0,0,01:11,446,446,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-05-14,0,0.0,1773,1773,0,0.0,0,0,949,0,0,0,01:58,491,491,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-05-15,0,0.0,1773,1773,0,0.0,0,0,1021,0,0,0,01:42,419,419,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-05-16,0,0.0,1773,1773,0,0.0,0,0,958,0,0,0,00:27,482,482,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-05-17,0,0.0,1773,1773,0,0.0,0,0,1028,0,0,0,01:43,412,412,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-05-18,0,0.0,1773,1773,0,0.0,0,0,920,0,0,0,00:55,460,460,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-05-19,0,0.0,1773,1773,0,0.0,0,0,975,0,0,0,23:00,525,525,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-05-20,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-05-21,0,0.0,1773,1773,0,0.0,0,0,1049,0,0,0,01:43,391,391,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-05-22,0,0.0,1773,1773,0,0.0,0,0,1035,0,0,0,01:13,390,390,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-05-23,0,0.0,1773,1773,0,0.0,0,0,967,0,0,0,23:45,488,488,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-05-24,0,0.0,1773,1773,0,0.0,0,0,960,0,0,0,00:44,480,480,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-05-25,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-05-26,0,0.0,1773,1773,0,0.0,0,0,1030,0,0,0,01:48,410,410,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-05-27,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-05-28,0,0.0,1773,1773,0,0.0,0,0,1011,0,0,0,00:43,429,429,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-05-29,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-05-30,0,0.0,1773,1773,0,0.0,0,0,961,0,0,0,00:49,479,479,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-05-31,0,0.0,1773,1773,0,0.0,0,0,1001,0,0,0,01:17,439,439,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-06-01,0,0.0,1773,1773,0,0.0,0,0,988,0,0,0,01:01,452,452,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-06-02,0,0.0,1773,1773,0,0.0,0,0,1010,0,0,0,01:58,430,430,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-06-03,0,0.0,1773,1773,0,0.0,0,0,926,0,0,0,01:17,514,514,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-06-04,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-06-05,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-06-06,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-06-07,0,0.0,1773,1773,0,0.0,0,0,995,0,0,0,00:57,445,445,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-06-08,0,0.0,1773,1773,0,0.0,0,0,990,0,0,0,01:14,450,450,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-06-09,0,0.0,1773,1773,0,0.0,0,0,1016,0,0,0,01:27,424,424,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-06-10,0,0.0,1773,1773,0,0.0,0,0,1036,0,0,0,01:21,404,404,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-06-11,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-06-12,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-06-13,0,0.0,1773,1773,0,0.0,0,0,938,0,0,0,00:28,502,502,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-06-14,0,0.0,1773,1773,0,0.0,0,0,986,0,0,0,01:06,454,454,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-06-15,0,0.0,1773,1773,0,0.0,0,0,1005,0,0,0,01:10,435,435,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-06-16,0,0.0,1773,1773,0,0.0,0,0,1026,0,0,0,01:25,414,414,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-06-17,0,0.0,1773,1773,0,0.0,0,0,1024,0,0,0,01:23,416,416,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-06-18,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-06-19,0,0.0,1773,1773,0,0.0,0,0,908,0,0,0,00:38,532,532,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-06-20,0,0.0,1773,1773,0,0.0,0,0,891,0,0,0,00:28,549,549,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-06-21,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-06-22,0,0.0,1773,1773,0,0.0,0,0,930,0,0,0,00:02,510,510,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-06-23,0,0.0,1773,1773,0,0.0,0,0,1041,0,0,0,01:59,399,399,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-06-24,0,0.0,1773,1773,0,0.0,0,0,1028,0,0,0,00:48,412,412,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-06-25,0,0.0,1773,1773,0,0.0,0,0,1062,0,0,0,01:29,378,378,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-06-26,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-06-27,0,0.0,1773,1773,0,0.0,0,0,975,0,0,0,00:36,465,465,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-06-28,0,0.0,1773,1773,0,0.0,0,0,1021,0,0,0,01:32,419,419,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-06-29,0,0.0,1773,1773,0,0.0,0,0,977,0,0,0,00:59,463,463,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-06-30,0,0.0,1773,1773,0,0.0,0,0,1013,0,0,0,01:10,427,427,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-07-01,0,0.0,1773,1773,0,0.0,0,0,980,0,0,0,00:59,460,460,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-07-02,0,0.0,1773,1773,0,0.0,0,0,1008,0,0,0,01:22,432,432,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-07-03,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-07-04,0,0.0,1773,1773,0,0.0,0,0,1020,0,0,0,01:27,420,420,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-07-05,0,0.0,1773,1773,0,0.0,0,0,1052,0,0,0,01:18,388,388,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-07-06,0,0.0,1773,1773,0,0.0,0,0,1041,0,0,0,01:10,399,399,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-07-07,0,0.0,1773,1773,0,0.0,0,0,1034,0,0,0,01:50,406,406,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-07-08,0,0.0,1773,1773,0,0.0,0,0,995,0,0,0,00:57,445,445,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-07-09,0,0.0,1773,1773,0,0.0,0,0,1140,0,0,0,01:32,300,300,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-07-10,0,0.0,1773,1773,0,0.0,0,0,1022,0,0,0,00:33,418,418,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-07-11,0,0.0,1773,1773,0,0.0,0,0,989,0,0,0,00:43,451,451,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-07-12,0,0.0,1773,1773,0,0.0,0,0,1023,0,0,0,01:20,417,417,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-07-13,0,0.0,1773,1773,0,0.0,0,0,1011,0,0,0,01:11,429,429,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-07-14,0,0.0,1773,1773,0,0.0,0,0,1014,0,0,0,01:08,426,426,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-07-15,0,0.0,1773,1773,0,0.0,0,0,1028,0,0,0,01:24,412,412,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-07-16,0,0.0,1773,1773,0,0.0,0,0,1162,0,0,0,01:22,278,278,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-07-17,0,0.0,1773,1773,0,0.0,0,0,968,0,0,0,00:13,472,472,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-07-18,0,0.0,1773,1773,0,0.0,0,0,986,0,0,0,00:54,454,454,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-07-19,0,0.0,1773,1773,0,0.0,0,0,984,0,0,0,00:59,456,456,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-07-20,0,0.0,1773,1773,0,0.0,0,0,994,0,0,0,01:13,446,446,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-07-21,0,0.0,1773,1773,0,0.0,0,0,1016,0,0,0,01:26,424,424,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-07-22,0,0.0,1773,1773,0,0.0,0,0,1007,0,0,0,00:49,433,433,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-07-23,0,0.0,1773,1773,0,0.0,0,0,979,0,0,0,01:27,461,461,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-07-24,0,0.0,1773,1773,0,0.0,0,0,986,0,0,0,01:15,454,454,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-07-25,0,0.0,1773,1773,0,0.0,0,0,1135,0,0,0,00:30,305,305,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-07-26,0,0.0,1773,1773,0,0.0,0,0,1120,0,0,0,03:49,320,320,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-07-27,0,0.0,1773,1773,0,0.0,0,0,1197,0,0,0,02:48,243,243,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-07-28,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-07-29,0,0.0,1773,1773,0,0.0,0,0,1087,0,0,0,01:54,353,353,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-07-30,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-07-31,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-08-01,0,0.0,1773,1773,0,0.0,0,0,965,0,0,0,00:58,475,475,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-08-02,0,0.0,1773,1773,0,0.0,0,0,1027,0,0,0,01:51,413,413,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-08-03,0,0.0,1773,1773,0,0.0,0,0,887,0,0,0,01:07,553,553,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-08-04,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-08-05,0,0.0,1773,1773,0,0.0,0,0,989,0,0,0,00:50,451,451,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-08-06,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-08-07,0,0.0,1773,1773,0,0.0,0,0,932,0,0,0,01:41,508,508,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-08-08,0,0.0,1773,1773,0,0.0,0,0,956,0,0,0,01:09,484,484,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-08-09,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-08-10,0,0.0,1773,1773,0,0.0,0,0,886,0,0,0,01:14,554,554,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-08-11,0,0.0,1773,1773,0,0.0,0,0,903,0,0,0,01:09,537,537,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-08-12,0,0.0,1773,1773,0,0.0,0,0,1094,0,0,0,02:22,346,346,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-08-13,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-08-14,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-08-15,0,0.0,1773,1773,0,0.0,0,0,927,0,0,0,00:55,513,513,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-08-16,0,0.0,1773,1773,0,0.0,0,0,904,0,0,0,01:00,536,536,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-08-17,0,0.0,1773,1773,0,0.0,0,0,900,0,0,0,00:37,540,540,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-08-18,0,0.0,1773,1773,0,0.0,0,0,949,0,0,0,00:50,491,491,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-08-19,0,0.0,1773,1773,0,0.0,0,0,1048,0,0,0,01:32,392,392,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-08-20,0,0.0,1773,1773,0,0.0,0,0,1018,0,0,0,01:13,422,422,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-08-21,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-08-22,0,0.0,1773,1773,0,0.0,0,0,1023,0,0,0,01:39,417,417,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-08-23,0,0.0,1773,1773,0,0.0,0,0,975,0,0,0,00:55,465,465,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-08-24,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-08-25,0,0.0,1773,1773,0,0.0,0,0,986,0,0,0,00:53,454,454,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-08-26,0,0.0,1773,1773,0,0.0,0,0,1114,0,0,0,01:53,326,326,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-08-27,0,0.0,1773,1773,0,0.0,0,0,975,0,0,0,01:04,465,465,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-08-28,0,0.0,1773,1773,0,0.0,0,0,942,0,0,0,00:35,498,498,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-08-29,0,0.0,1773,1773,0,0.0,0,0,967,0,0,0,01:11,473,473,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-08-30,0,0.0,1773,1773,0,0.0,0,0,1022,0,0,0,01:02,418,418,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-08-31,0,0.0,1773,1773,0,0.0,0,0,1085,0,0,0,01:57,355,355,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-09-01,0,0.0,1773,1773,0,0.0,0,0,1003,0,0,0,01:22,437,437,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-09-02,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-09-03,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-09-04,0,0.0,1773,1773,0,0.0,0,0,1037,0,0,0,01:14,403,403,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-09-05,0,0.0,1773,1773,0,0.0,0,0,1034,0,0,0,00:40,406,406,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-09-06,0,0.0,1773,1773,0,0.0,0,0,1040,0,0,0,01:17,400,400,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-09-07,0,0.0,1773,1773,0,0.0,0,0,1069,0,0,0,01:35,371,371,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-09-08,0,0.0,1773,1773,0,0.0,0,0,987,0,0,0,01:04,453,453,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-09-09,0,0.0,1773,1773,0,0.0,0,0,973,0,0,0,00:59,467,467,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-09-10,0,0.0,1773,1773,0,0.0,0,0,994,0,0,0,01:09,446,446,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-09-11,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-09-12,0,0.0,1773,1773,0,0.0,0,0,987,0,0,0,01:04,453,453,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-09-13,0,0.0,1773,1773,0,0.0,0,0,1040,0,0,0,01:20,400,400,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-09-14,0,0.0,1773,1773,0,0.0,0,0,1044,0,0,0,01:01,396,396,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-09-15,0,0.0,1773,1773,0,0.0,0,0,1007,0,0,0,01:13,433,433,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-09-16,0,0.0,1773,1773,0,0.0,0,0,1034,0,0,0,01:14,406,406,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-09-17,0,0.0,1773,1773,0,0.0,0,0,1058,0,0,0,01:34,382,382,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-09-18,0,0.0,1773,1773,0,0.0,0,0,1063,0,0,0,01:34,377,377,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-09-19,0,0.0,1773,1773,0,0.0,0,0,949,0,0,0,00:20,491,491,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-09-20,0,0.0,1773,1773,0,0.0,0,0,1024,0,0,0,01:04,416,416,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-09-21,0,0.0,1773,1773,0,0.0,0,0,1052,0,0,0,01:27,388,388,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-09-22,0,0.0,1773,1773,0,0.0,0,0,1056,0,0,0,01:18,384,384,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-09-23,0,0.0,1773,1773,0,0.0,0,0,959,0,0,0,00:47,481,481,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-09-24,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-09-25,0,0.0,1773,1773,0,0.0,0,0,1045,0,0,0,01:36,395,395,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-09-26,0,0.0,1773,1773,0,0.0,0,0,1015,0,0,0,01:00,425,425,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-09-27,0,0.0,1769,1773,877,0.6481,0,0,1035,5,0,0,00:56,400,400,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-09-28,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-09-29,0,0.0,1773,1773,0,0.0,0,0,976,0,0,0,00:52,464,464,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-09-30,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-10-01,0,0.0,1773,1773,0,0.0,0,0,979,0,0,0,01:21,461,461,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-10-02,0,0.0,2093,1773,21447,15.894219999999999,0,0,878,128,0,0,01:13,434,434,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-10-03,0,0.0,2207,1773,0,0.0,0,0,1008,0,0,33,00:53,399,399,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-10-04,0,0.0,1773,1773,0,0.0,0,0,970,0,0,0,00:39,470,470,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-10-05,0,0.0,2326,1773,17064,12.61028,0,0,828,210,0,0,01:16,402,402,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-10-06,0,0.0,1773,1773,0,0.0,0,0,1063,0,0,0,01:42,377,377,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-10-07,0,0.0,1773,1773,0,0.0,0,0,1007,0,0,0,01:24,433,433,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-10-08,0,0.0,1773,1773,0,0.0,0,0,1440,0,0,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-10-09,0,0.0,2253,1773,12333,9.11408,0,0,813,0,151,0,01:43,476,476,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-10-10,0,0.0,1773,1773,0,0.0,0,0,1006,0,0,0,01:27,434,434,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-10-11,0,0.0,1773,1773,0,0.0,0,0,1032,0,0,0,01:54,408,408,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-10-12,0,0.0,1773,1773,0,0.0,0,0,968,0,0,0,00:47,472,472,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-10-13,0,0.0,1773,1773,0,0.0,0,0,980,0,0,0,01:03,460,460,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-10-14,0,0.0,1773,1773,0,0.0,0,0,972,0,0,0,00:49,468,468,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-10-15,0,0.0,2287,1773,15064,11.13229,0,0,692,187,0,0,01:23,561,561,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-10-16,0,0.0,2910,1773,0,0.0,0,0,1331,0,0,109,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-10-17,0,0.0,1975,1773,5780,4.2714099999999995,0,0,892,0,64,0,00:32,484,484,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-10-18,0,0.0,1817,1773,4046,2.98998,0,0,998,0,18,0,01:01,424,424,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-10-19,0,0.0,2173,1773,17684,13.06847,0,0,810,199,0,0,01:30,431,431,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-10-20,0,0.0,1977,1773,14464,10.688889999999999,0,0,956,0,65,0,01:32,419,419,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-10-21,0,0.0,1874,1773,6733,4.97568,0,0,956,0,35,0,01:12,449,449,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-10-22,0,0.0,2011,1773,3697,2.7320699999999998,0,0,905,20,52,0,01:02,463,463,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-10-23,0,0.0,1953,1773,5176,3.8250599999999997,0,0,1384,0,56,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-10-24,0,0.0,1880,1773,5449,4.02681,0,0,952,0,37,0,00:45,451,451,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-10-25,0,0.0,1851,1773,4409,3.25824,0,0,930,0,28,0,00:28,482,482,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-10-26,0,0.0,1850,1773,3375,2.4941199999999997,0,0,950,19,10,0,00:42,461,461,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-10-27,0,0.0,1928,1773,7383,5.45603,0,0,913,0,52,0,00:39,475,475,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-10-28,0,0.0,1810,1773,3895,2.87839,0,0,1424,0,16,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-10-29,0,0.0,2034,1773,10208,7.543699999999999,0,0,872,0,81,0,00:59,487,487,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-10-30,0,0.0,1855,1773,6936,5.1257,0,0,1411,0,29,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-10-31,0,0.0,2084,1773,4751,3.51098,0,0,1061,0,21,35,02:50,323,323,0,0,0,0,100,75.0,23.671255111694336,18.5
2016-11-01,0,0.0,1985,1773,13272,9808,0,0,1356,0,68,0,,0,0,0,0,0,0,0,75.0,23.671255111694336,18.5
2016-11-02,0,0.0,1948,1773,9070,6.702719999999999,0,0,900,0,57,0,23:44,480,480,0,0,0,0,100,75.0,23.671255111694336,18.5
